Timestamp,ApplicationName,ErrorType,ErrorMessage,SeverityLevel
2026-06-01 16:43:14,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-17 17:34:53,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-23 05:47:13,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-10 09:37:38,InventoryManager,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-06-01 19:12:51,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-03 11:44:12,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-06 23:47:46,AuthService,OutOfMemoryError,Java heap space out of memory.,High
2026-06-05 13:16:46,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-17 07:49:57,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-27 01:31:49,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-17 00:24:52,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-29 08:29:11,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-08 07:42:11,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-03 04:43:50,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-17 22:50:44,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-06-06 23:13:18,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-14 19:28:52,UserDashboard,OutOfMemoryError,Java heap space out of memory.,High
2026-05-28 20:03:26,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-01 23:58:05,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-05 17:48:34,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-24 15:17:30,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-02 02:01:45,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-12 21:17:24,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 23:22:11,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-30 02:56:44,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-14 21:02:18,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-25 01:04:40,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-29 16:29:11,UserDashboard,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-01 13:31:20,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-08 11:39:50,UserDashboard,NullPointerException,Attempted to access a null object reference.,High
2026-06-08 12:28:39,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-05 00:34:24,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-06-02 04:49:50,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-12 07:35:36,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-02 20:50:38,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-15 17:31:31,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-07 22:39:14,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-13 00:31:05,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-10 14:01:59,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-25 05:13:56,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-29 05:22:25,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-15 18:49:50,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-18 08:54:12,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-06-07 10:03:18,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-10 20:53:23,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-19 07:41:35,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-01 01:37:02,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-06 21:33:22,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-27 15:13:33,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-11 08:18:56,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-06-05 21:03:21,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-25 04:37:58,UserDashboard,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-08 08:44:29,AuthService,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-07 12:23:16,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-06 09:26:00,OrderProcessing,NullPointerException,Attempted to access a null object reference.,High
2026-05-20 02:36:44,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-10 05:00:59,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-06-03 22:10:55,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-13 08:43:38,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-17 01:10:28,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-23 21:35:34,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-18 20:13:30,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-30 13:59:37,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-01 06:21:14,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-25 02:13:42,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-11 05:25:08,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 07:15:46,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-17 19:24:03,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-06-01 23:45:06,AuthService,NullPointerException,Attempted to access a null object reference.,Low
2026-05-26 12:49:51,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-06-06 23:19:54,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-15 02:32:39,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-04 12:11:08,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,High
2026-05-25 15:16:58,UserDashboard,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-06-04 08:41:08,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-06-08 11:35:24,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-31 15:02:08,PaymentGateway,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-14 23:59:43,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-28 22:39:56,OrderProcessing,NullPointerException,Attempted to access a null object reference.,Low
2026-06-01 06:13:44,AuthService,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-17 19:52:22,PaymentGateway,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-14 11:03:49,InventoryManager,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-23 18:58:04,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-05-24 09:29:58,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-26 02:16:05,OrderProcessing,OutOfMemoryError,Java heap space out of memory.,High
2026-06-06 11:20:39,PaymentGateway,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-20 03:55:47,AuthService,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-06 19:08:06,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 21:31:34,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-29 05:44:25,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-15 22:36:40,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Critical
2026-05-18 11:03:46,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-06-07 04:17:49,InventoryManager,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,High
2026-05-10 21:44:28,PaymentGateway,NullPointerException,Attempted to access a null object reference.,Medium
2026-06-03 23:30:22,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-23 11:22:15,UserDashboard,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-27 21:28:53,AuthService,AuthenticationFailure,Invalid credentials provided for user login.,Medium
2026-05-19 18:32:46,UserDashboard,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-25 16:59:13,PaymentGateway,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-23 02:08:28,InventoryManager,NullPointerException,Attempted to access a null object reference.,Low
2026-05-17 07:25:31,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,Low
2026-05-23 11:24:22,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-30 05:57:11,AuthService,NullPointerException,Attempted to access a null object reference.,High
2026-05-14 07:42:20,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-12 08:19:28,OrderProcessing,AuthenticationFailure,Invalid credentials provided for user login.,High
2026-05-27 23:38:29,InventoryManager,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-24 20:50:30,OrderProcessing,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-19 15:24:13,InventoryManager,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-10 22:03:28,OrderProcessing,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,High
2026-05-21 16:00:48,UserDashboard,NullPointerException,Attempted to access a null object reference.,Medium
2026-05-24 17:25:03,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-06-04 20:45:50,AuthService,ConnectionTimeout,Failed to connect to the upstream service within the allowed time.,Medium
2026-05-23 01:41:27,AuthService,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-16 00:33:35,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-05-13 08:14:10,UserDashboard,OutOfMemoryError,Java heap space out of memory.,Critical
2026-05-13 11:00:01,UserDashboard,DatabaseDeadlock,Deadlock found when trying to get lock; try restarting transaction.,Critical
2026-05-21 06:18:01,UserDashboard,NullPointerException,Attempted to access a null object reference.,Critical
2026-06-04 21:29:41,InventoryManager,NullPointerException,Attempted to access a null object reference.,Critical
